dasa logo
DASA and CSAB-Special 2025
NITs, IIEST, IIITs, SPAs, Other-GFTIs, and a few other Premier Technical Institutes

  Home
Opening and Closing Ranks
Special Round:
Institute Type:
Institute Name:
Academic Program:
Opening and closing ranks for New (Fresh Allottee) and Upgraded (Seat Upgraded) candidates in the First, Second, and Third rounds of Special Vacant and DASA Seat Filling Rounds.

Note :
1. All ranks are All India CRL Rank.
2. These ranks are based on following types of Candidates.
a) who reported online at PI (Secured admission) in JoSAA round 6 and upgraded the institute/program/category/quota/gender pool in CSAB Special Round.
b) who got fresh allotment in CSAB Special Round.


Institute	Academic Program Name	Quota	Seat Type	Gender	Opening Rank	Closing Rank
Indian Institute of Engineering Science and Technology, Shibpur	Mechanical Engineering (4 Years, Bachelor of Technology)	Other State	SC	Gender-Neutral	162881	167315
Indian Institute of Engineering Science and Technology, Shibpur	Mechanical Engineering (4 Years, Bachelor of Technology)	Other State	SC	Female-only (including Supernumerary)	220396	224191
Indian Institute of Engineering Science and Technology, Shibpur	Metallurgy and Materials Engineering (4 Years, Bachelor of Technology)	Home State	OBC-NCL	Gender-Neutral	118793	118793
Indian Institute of Engineering Science and Technology, Shibpur	Metallurgy and Materials Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Gender-Neutral	62997	66702
Indian Institute of Engineering Science and Technology, Shibpur	Metallurgy and Materials Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Female-only (including Supernumerary)	105650	105650
Indian Institute of Engineering Science and Technology, Shibpur	Metallurgy and Materials Engineering (4 Years, Bachelor of Technology)	Other State	EWS	Gender-Neutral	75772	76300
Indian Institute of Engineering Science and Technology, Shibpur	Metallurgy and Materials Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Gender-Neutral	71366	73547
Indian Institute of Engineering Science and Technology, Shibpur	Metallurgy and Materials Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Female-only (including Supernumerary)	113306	113306
Indian Institute of Engineering Science and Technology, Shibpur	Metallurgy and Materials Engineering (4 Years, Bachelor of Technology)	Other State	SC	Gender-Neutral	208843	215525
Indian Institute of Engineering Science and Technology, Shibpur	Metallurgy and Materials Engineering (4 Years, Bachelor of Technology)	Other State	SC	Female-only (including Supernumerary)	243688	243688
Indian Institute of Engineering Science and Technology, Shibpur	Mining Engineering (4 Years, Bachelor of Technology)	Home State	OPEN	Gender-Neutral	67329	72323
Indian Institute of Engineering Science and Technology, Shibpur	Mining Engineering (4 Years, Bachelor of Technology)	Home State	OPEN	Female-only (including Supernumerary)	90785	90785
Indian Institute of Engineering Science and Technology, Shibpur	Mining Engineering (4 Years, Bachelor of Technology)	Home State	OBC-NCL	Gender-Neutral	127195	129623
Indian Institute of Engineering Science and Technology, Shibpur	Mining Engineering (4 Years, Bachelor of Technology)	Home State	ST	Gender-Neutral	649087	649087
Indian Institute of Engineering Science and Technology, Shibpur	Mining Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Gender-Neutral	72350	74975
Indian Institute of Engineering Science and Technology, Shibpur	Mining Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Female-only (including Supernumerary)	105682	111302
Indian Institute of Engineering Science and Technology, Shibpur	Mining Engineering (4 Years, Bachelor of Technology)	Other State	EWS	Gender-Neutral	75663	77524
Indian Institute of Engineering Science and Technology, Shibpur	Mining Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Gender-Neutral	75381	78209
Indian Institute of Engineering Science and Technology, Shibpur	Mining Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Female-only (including Supernumerary)	120428	121571
Indian Institute of Engineering Science and Technology, Shibpur	Mining Engineering (4 Years, Bachelor of Technology)	Other State	SC	Gender-Neutral	216053	216984
Indian Institute of Engineering Science and Technology, Shibpur	Mining Engineering (4 Years, Bachelor of Technology)	Other State	ST	Gender-Neutral	303778	303778
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	11050	11050
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Female-only (including Supernumerary)	17703	17703
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior	Computer Science and Engineering for DASA-CIWG (4 Years, Bachelor of Technology)	DASA-CIWG	OPEN	Gender-Neutral	341191	396304
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	21430	21572
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Female-only (including Supernumerary)	33620	33620
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	22397	22397
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	27918	28856
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior	Integrated B. Tech.(IT) and M. Tech (IT) (5 Years, Integrated B. Tech. and M. Tech.)	All India	OPEN	Gender-Neutral	14457	14510
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior	Integrated B. Tech.(IT) and M. Tech (IT) (5 Years, Integrated B. Tech. and M. Tech.)	All India	OPEN	Female-only (including Supernumerary)	22684	23543
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior	Integrated B. Tech.(IT) and MBA (5 Years, Integrated B. Tech. and MBA)	All India	OPEN	Gender-Neutral	16759	17116
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior	Integrated B. Tech.(IT) and MBA (5 Years, Integrated B. Tech. and MBA)	All India	OPEN	Female-only (including Supernumerary)	25152	25152
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior	Integrated B. Tech.(IT) and MBA (5 Years, Integrated B. Tech. and MBA)	All India	OBC-NCL	Gender-Neutral	21002	21002
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior	Mathematics and Scientific Computing (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	13877	14316
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior	Mathematics and Scientific Computing (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	21151	21151
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior	Mathematics and Scientific Computing (4 Years, Bachelor of Technology)	All India	OBC-NCL	Female-only (including Supernumerary)	37166	37166
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior	Mathematics and Scientific Computing (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	101397	101397
Indian Institute of Information Technology (IIIT)Kota, Rajasthan	Artificial Intelligence and Data Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	36737	36737
Indian Institute of Information Technology (IIIT)Kota, Rajasthan	Artificial Intelligence and Data Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Female-only (including Supernumerary)	49644	51738
Indian Institute of Information Technology (IIIT)Kota, Rajasthan	Artificial Intelligence and Data Engineering (4 Years, Bachelor of Technology)	All India	OPEN (PwD)	Gender-Neutral	914975	914975
Indian Institute of Information Technology (IIIT)Kota, Rajasthan	Artificial Intelligence and Data Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	42281	42281
Indian Institute of Information Technology (IIIT)Kota, Rajasthan	Artificial Intelligence and Data Engineering (4 Years, Bachelor of Technology)	All India	EWS	Female-only (including Supernumerary)	61317	61317
Indian Institute of Information Technology (IIIT)Kota, Rajasthan	Artificial Intelligence and Data Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	44020	44091
Indian Institute of Information Technology (IIIT)Kota, Rajasthan	Artificial Intelligence and Data Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	180912	182259
Indian Institute of Information Technology (IIIT)Kota, Rajasthan	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	33086	33236
Indian Institute of Information Technology (IIIT)Kota, Rajasthan	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Female-only (including Supernumerary)	43235	44534
Indian Institute of Information Technology (IIIT)Kota, Rajasthan	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	OPEN (PwD)	Gender-Neutral	900530	900530
Indian Institute of Information Technology (IIIT)Kota, Rajasthan	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	41054	41054
Indian Institute of Information Technology (IIIT)Kota, Rajasthan	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	EWS	Female-only (including Supernumerary)	56871	57489
Indian Institute of Information Technology (IIIT)Kota, Rajasthan	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	42205	43048
Indian Institute of Information Technology (IIIT)Kota, Rajasthan	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Female-only (including Supernumerary)	64363	65329
Indian Institute of Information Technology (IIIT)Kota, Rajasthan	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	167990	167990
Indian Institute of Information Technology (IIIT)Kota, Rajasthan	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	44105	46443
Indian Institute of Information Technology (IIIT)Kota, Rajasthan	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Female-only (including Supernumerary)	57560	59243
Indian Institute of Information Technology (IIIT)Kota, Rajasthan	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	53426	53426
Indian Institute of Information Technology (IIIT)Kota, Rajasthan	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	EWS	Female-only (including Supernumerary)	66123	67965
Indian Institute of Information Technology (IIIT)Kota, Rajasthan	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	57761	60413
Indian Institute of Information Technology (IIIT)Kota, Rajasthan	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Female-only (including Supernumerary)	78840	81099
Indian Institute of Information Technology (IIIT)Kota, Rajasthan	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	202233	202233
Indian Institute of Information Technology Guwahati	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	27547	28074
Indian Institute of Information Technology Guwahati	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Female-only (including Supernumerary)	40341	41437
Indian Institute of Information Technology Guwahati	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	OPEN (PwD)	Gender-Neutral	776254	776254
Indian Institute of Information Technology Guwahati	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	EWS	Female-only (including Supernumerary)	61004	61004
Indian Institute of Information Technology Guwahati	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	37768	38179
Indian Institute of Information Technology Guwahati	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL (PwD)	Gender-Neutral	1147394	1147394
Indian Institute of Information Technology Guwahati	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	158037	158037
Indian Institute of Information Technology Guwahati	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	SC	Female-only (including Supernumerary)	188738	188738
Indian Institute of Information Technology Guwahati	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	41775	43908
Indian Institute of Information Technology Guwahati	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Female-only (including Supernumerary)	54422	66782
Indian Institute of Information Technology Guwahati	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	49028	51486
Indian Institute of Information Technology Guwahati	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	EWS	Female-only (including Supernumerary)	74066	74066
Indian Institute of Information Technology Guwahati	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	51697	54528
Indian Institute of Information Technology Guwahati	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Female-only (including Supernumerary)	81016	81016
Indian Institute of Information Technology Guwahati	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	197329	197329
Indian Institute of Information Technology Guwahati	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	SC	Female-only (including Supernumerary)	234359	234359
Indian Institute of Information Technology Guwahati	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	304134	307901
