dasa logo
DASA and CSAB-Special 2025
NITs, IIEST, IIITs, SPAs, Other-GFTIs, and a few other Premier Technical Institutes

  Home
Opening and Closing Ranks
Special Round:
Institute Type:
Institute Name:
Academic Program:
Opening and closing ranks for New (Fresh Allottee) and Upgraded (Seat Upgraded) candidates in the First, Second, and Third rounds of Special Vacant and DASA Seat Filling Rounds.

Note :
1. All ranks are All India CRL Rank.
2. These ranks are based on following types of Candidates.
a) who reported online at PI (Secured admission) in JoSAA round 6 and upgraded the institute/program/category/quota/gender pool in CSAB Special Round.
b) who got fresh allotment in CSAB Special Round.


Institute	Academic Program Name	Quota	Seat Type	Gender	Opening Rank	Closing Rank
National Institute of Technology, Kurukshetra	Civil Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))	Home State	OPEN	Gender-Neutral	59385	59385
National Institute of Technology, Kurukshetra	Civil Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))	Home State	OBC-NCL	Gender-Neutral	76026	76026
National Institute of Technology, Kurukshetra	Civil Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))	Other State	OPEN	Female-only (including Supernumerary)	79643	79643
National Institute of Technology, Kurukshetra	Civil Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))	Other State	OBC-NCL	Gender-Neutral	55693	55693
National Institute of Technology, Kurukshetra	Computer Science and Engineering (4 Years, Bachelor of Technology)	Home State	OPEN	Gender-Neutral	9605	9605
National Institute of Technology, Kurukshetra	Computer Science and Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Gender-Neutral	8831	8831
National Institute of Technology, Kurukshetra	Electrical Engineering (4 Years, Bachelor of Technology)	Home State	OPEN	Female-only (including Supernumerary)	38998	38998
National Institute of Technology, Kurukshetra	Electrical Engineering (4 Years, Bachelor of Technology)	Home State	EWS	Female-only (including Supernumerary)	39217	39217
National Institute of Technology, Kurukshetra	Electrical Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Gender-Neutral	21554	22227
National Institute of Technology, Kurukshetra	Electrical Engineering (4 Years, Bachelor of Technology)	Other State	EWS	Gender-Neutral	23846	23846
National Institute of Technology, Kurukshetra	Electrical Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Gender-Neutral	26141	26141
National Institute of Technology, Kurukshetra	Electrical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))	Other State	OPEN	Gender-Neutral	24866	24866
National Institute of Technology, Kurukshetra	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	Home State	OPEN	Gender-Neutral	17578	17578
National Institute of Technology, Kurukshetra	Electronics and Communication Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))	Other State	OPEN	Female-only (including Supernumerary)	30572	30572
National Institute of Technology, Kurukshetra	Industrial Internet of Things (4 Years, Bachelor of Technology)	Home State	OPEN	Gender-Neutral	28047	28047
National Institute of Technology, Kurukshetra	Industrial Internet of Things (4 Years, Bachelor of Technology)	Home State	OPEN	Female-only (including Supernumerary)	35215	35215
National Institute of Technology, Kurukshetra	Industrial Internet of Things (4 Years, Bachelor of Technology)	Home State	EWS	Gender-Neutral	30363	30363
National Institute of Technology, Kurukshetra	Industrial Internet of Things (4 Years, Bachelor of Technology)	Home State	OBC-NCL	Gender-Neutral	39551	39551
National Institute of Technology, Kurukshetra	Industrial Internet of Things (4 Years, Bachelor of Technology)	Other State	EWS	Gender-Neutral	25286	25286
National Institute of Technology, Kurukshetra	Industrial Internet of Things (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Gender-Neutral	27647	30182
National Institute of Technology, Kurukshetra	Mathematics and Computing (4 Years, Bachelor of Technology)	Other State	OPEN	Gender-Neutral	12778	12778
National Institute of Technology, Kurukshetra	Mechanical Engineering (4 Years, Bachelor of Technology)	Home State	OPEN	Gender-Neutral	32400	32400
National Institute of Technology, Kurukshetra	Mechanical Engineering (4 Years, Bachelor of Technology)	Home State	EWS	Gender-Neutral	40521	40521
National Institute of Technology, Kurukshetra	Mechanical Engineering (4 Years, Bachelor of Technology)	Home State	EWS	Female-only (including Supernumerary)	64424	64424
National Institute of Technology, Kurukshetra	Mechanical Engineering (4 Years, Bachelor of Technology)	Home State	OBC-NCL	Gender-Neutral	41972	42895
National Institute of Technology, Kurukshetra	Mechanical Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Gender-Neutral	30036	30650
National Institute of Technology, Kurukshetra	Mechanical Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Female-only (including Supernumerary)	47237	47237
National Institute of Technology, Kurukshetra	Mechanical Engineering (4 Years, Bachelor of Technology)	Other State	EWS	Gender-Neutral	34063	35922
National Institute of Technology, Kurukshetra	Mechanical Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Gender-Neutral	34858	35593
National Institute of Technology, Kurukshetra	Mechanical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))	Other State	OBC-NCL	Gender-Neutral	43540	43540
National Institute of Technology, Kurukshetra	Microelectronics & VLSI Engineering (4 Years, Bachelor of Technology)	Home State	OBC-NCL	Gender-Neutral	38515	38515
National Institute of Technology, Kurukshetra	Microelectronics & VLSI Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Gender-Neutral	19423	19912
National Institute of Technology, Kurukshetra	Microelectronics & VLSI Engineering (4 Years, Bachelor of Technology)	Other State	EWS	Gender-Neutral	20988	20988
National Institute of Technology, Kurukshetra	Microelectronics & VLSI Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Gender-Neutral	24576	24576
National Institute of Technology, Kurukshetra	Production and Industrial Engineering (4 Years, Bachelor of Technology)	Home State	OPEN	Gender-Neutral	43809	43809
National Institute of Technology, Kurukshetra	Production and Industrial Engineering (4 Years, Bachelor of Technology)	Home State	EWS	Gender-Neutral	53031	53031
National Institute of Technology, Kurukshetra	Production and Industrial Engineering (4 Years, Bachelor of Technology)	Other State	EWS	Female-only (including Supernumerary)	88170	88170
National Institute of Technology, Kurukshetra	Production and Industrial Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Gender-Neutral	51841	52237
National Institute of Technology, Kurukshetra	ROBOTICS & AUTOMATION (4 Years, Bachelor of Technology)	Home State	OBC-NCL	Gender-Neutral	36525	36525
National Institute of Technology, Kurukshetra	ROBOTICS & AUTOMATION (4 Years, Bachelor of Technology)	Other State	OPEN	Gender-Neutral	18664	18664
National Institute of Technology, Kurukshetra	SUSTAINABLE ENERGY TECHNOLOGIES (4 Years, Bachelor of Technology)	Home State	OPEN	Female-only (including Supernumerary)	85764	85764
National Institute of Technology, Kurukshetra	SUSTAINABLE ENERGY TECHNOLOGIES (4 Years, Bachelor of Technology)	Home State	OBC-NCL	Female-only (including Supernumerary)	112779	115429
National Institute of Technology, Kurukshetra	SUSTAINABLE ENERGY TECHNOLOGIES (4 Years, Bachelor of Technology)	Other State	OPEN	Female-only (including Supernumerary)	69456	69456
National Institute of Technology, Kurukshetra	SUSTAINABLE ENERGY TECHNOLOGIES (4 Years, Bachelor of Technology)	Other State	EWS	Female-only (including Supernumerary)	85113	85113
National Institute of Technology, Kurukshetra	SUSTAINABLE ENERGY TECHNOLOGIES (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Gender-Neutral	54727	54727
National Institute of Technology, Kurukshetra	SUSTAINABLE ENERGY TECHNOLOGIES (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Female-only (including Supernumerary)	78060	78060
National Institute of Technology, Manipur	Civil Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	111888	115397
National Institute of Technology, Manipur	Civil Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Gender-Neutral	95520	110888
National Institute of Technology, Manipur	Civil Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Female-only (including Supernumerary)	174160	190031
National Institute of Technology, Manipur	Civil Engineering (4 Years, Bachelor of Technology)	Other State	EWS	Gender-Neutral	116953	120787
National Institute of Technology, Manipur	Civil Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Gender-Neutral	111126	114162
National Institute of Technology, Manipur	Civil Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Female-only (including Supernumerary)	205447	205447
National Institute of Technology, Manipur	Civil Engineering (4 Years, Bachelor of Technology)	Other State	SC	Gender-Neutral	227826	227826
National Institute of Technology, Manipur	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	50767	50767
National Institute of Technology, Manipur	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	EWS	Female-only (including Supernumerary)	93716	93716
National Institute of Technology, Manipur	Computer Science and Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Gender-Neutral	44634	45298
National Institute of Technology, Manipur	Computer Science and Engineering (4 Years, Bachelor of Technology)	Other State	EWS	Gender-Neutral	56677	56677
National Institute of Technology, Manipur	Computer Science and Engineering (4 Years, Bachelor of Technology)	Other State	EWS	Female-only (including Supernumerary)	101625	101625
National Institute of Technology, Manipur	Computer Science and Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Gender-Neutral	59400	59578
National Institute of Technology, Manipur	Computer Science and Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Female-only (including Supernumerary)	88783	89152
National Institute of Technology, Manipur	Computer Science and Engineering (4 Years, Bachelor of Technology)	Other State	SC	Female-only (including Supernumerary)	218971	218971
National Institute of Technology, Manipur	Electrical Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	87550	90473
National Institute of Technology, Manipur	Electrical Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	87822	91141
National Institute of Technology, Manipur	Electrical Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Gender-Neutral	77666	84304
National Institute of Technology, Manipur	Electrical Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Female-only (including Supernumerary)	122495	142643
National Institute of Technology, Manipur	Electrical Engineering (4 Years, Bachelor of Technology)	Other State	EWS	Gender-Neutral	92137	94433
National Institute of Technology, Manipur	Electrical Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Gender-Neutral	92575	98266
National Institute of Technology, Manipur	Electrical Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Female-only (including Supernumerary)	146944	146944
National Institute of Technology, Manipur	Electrical Engineering (4 Years, Bachelor of Technology)	Other State	ST	Gender-Neutral	372855	372855
National Institute of Technology, Manipur	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	71216	71451
National Institute of Technology, Manipur	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	69027	71192
National Institute of Technology, Manipur	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Gender-Neutral	63661	65416
National Institute of Technology, Manipur	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Female-only (including Supernumerary)	97738	97738
National Institute of Technology, Manipur	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	Other State	EWS	Gender-Neutral	75078	75544
National Institute of Technology, Manipur	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Gender-Neutral	72459	77380
National Institute of Technology, Manipur	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Female-only (including Supernumerary)	99076	99076
National Institute of Technology, Manipur	Mechanical Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	95930	95930
National Institute of Technology, Manipur	Mechanical Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	99296	104404
National Institute of Technology, Manipur	Mechanical Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Gender-Neutral	90086	93650
National Institute of Technology, Manipur	Mechanical Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Female-only (including Supernumerary)	167680	172745
National Institute of Technology, Manipur	Mechanical Engineering (4 Years, Bachelor of Technology)	Other State	EWS	Gender-Neutral	96755	106139
National Institute of Technology, Manipur	Mechanical Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Gender-Neutral	104539	105781
National Institute of Technology, Manipur	Mechanical Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Female-only (including Supernumerary)	184823	184823
National Institute of Technology, Manipur	Mechanical Engineering (4 Years, Bachelor of Technology)	Other State	SC	Female-only (including Supernumerary)	292064	292064
